index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://sport.orf.at/stories/3117104/,https://sport.orf.at/stories/3117104/,0,sport.orf.at,Lienhart-Tor besiegelt Erfolg von Freiburg,Der FC Augsburg bleibt ein Lieblingsgegner von Philipp Lienhart. Wie in der vergangenen Saison traf der ÖFB-Teamverteidiger im Dienste des SC Freiburg gegen die Augsburger per Kopf. Beim 2:0 am Sonntag tauchten die drei Spiele sieglosen Freiburger aus ihrem k…,https://ibs.orf.at/sport?image=https%3A%2F%2Fassets.orf.at%2Fmims%2F2023%2F40%2F63%2Fcrops%2Fw%3D1200%2Ch%3D630%2Cq%3D75%2F1958377_master_736763_fus_int_ger_runde_6_sonntag_20231001_pd11811._p.jpg%3Fs%3Df519e780d24aa57c469f6ea81777a84f14a51d14,2023-10-01T17:58:48Z,,"Das Team von Christoph Klarer, Emir Karic und Mathias Honsak hält nun bei vier Punkten, weiter sieglos ist das Trio Bochum, Köln und Mainz. Honsak holte kurz nach seiner Einwechslung den Handelfmeter… [+2060 chars]",,de,'SC Freiburg'
https://www.sueddeutsche.de/sport/bundesliga-sc-freiburg-fc-augsburg-fca-1.6266523,https://www.sueddeutsche.de/sport/bundesliga-sc-freiburg-fc-augsburg-fca-1.6266523,0,www.sueddeutsche.de,2:0 gegen Augsburg: Freiburger Standard-Ergebnis,"Zum sechsten Mal in Serie besiegt der SC Freiburg den FCA. Die Breisgauer schaffen damit den Sprung in die obere Tabellenhälfte, Augsburg verharrt auf Rang 14.",https://www.sueddeutsche.de/image/sz.1.6266524/1200x675?v=1696184213,2023-10-01T18:13:23Z,https://web.archive.org/web/20231002111222/https://www.sueddeutsche.de/sport/bundesliga-sc-freiburg-fc-augsburg-fca-1.6266523,Mit dem ersten Sieg nach zuvor drei Spielen ohne Erfolg hat sich der SC Freiburg in der Fußball-Bundesliga wieder näher an die Europapokal-Ränge herangeschoben. Die Breisgauer gewannen zum Abschluss … [+2451 chars],,de,'SC Freiburg'
https://www.kicker.de/streich-ueber-keitel-aus-das-ist-extrem-bitter-971448/video,https://www.kicker.de/streich-ueber-keitel-aus-das-ist-extrem-bitter-971448/video,0,www.kicker.de,"Streich über Keitel-Aus: ""Das ist extrem bitter""",Video: Der SC Freiburg gewann die Partie gegen Augsburg knapp mit 2:0. Trainer Christian Streich strahlte trotzdem wenig Begeisterung aus - wegen fußballerischer Mankos und aufgrund der wiederholten Verletzung von Yannik Keitel.,"https://derivates.kicker.de/image/upload/c_crop,x_0,y_0,w_4000,h_2250/w_1200,q_auto/v1/2023/10/01/35878fc8-8a88-4b34-a42b-1cbe75a88936.jpeg",2023-10-01T19:45:03Z,https://web.archive.org/web/20231002030007/https://www.kicker.de/streich-ueber-keitel-aus-das-ist-extrem-bitter-971448/video,"Werbung und Tracking: Um dir relevante Inhalte und personalisierte Werbung anzubieten, setzen wir Cookies und andere Technologien ein. Damit messen wir, wie und womit du unsere Angebote nutzt. Diese … [+2186 chars]",,de,'SC Freiburg'
https://www.zeit.de/news/2023-10/02/defensivspieler-makengo-verlaengert-beim-sc-freiburg,https://www.zeit.de/news/2023-10/02/defensivspieler-makengo-verlaengert-beim-sc-freiburg,0,www.zeit.de,Vertrag: Defensivspieler Makengo verlängert beim SC Freiburg,,,2023-10-02T12:19:21Z,,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+821 chars]",,de,'SC Freiburg'
https://www.kicker.de/kann-sehr-schnell-gehen-freiburg-verlaengert-mit-makengo-971561/artikel,https://www.kicker.de/kann-sehr-schnell-gehen-freiburg-verlaengert-mit-makengo-971561/artikel,0,www.kicker.de,"""Kann sehr schnell gehen"": Freiburg verlängert mit Makengo",Der SC Freiburg hat den Vertrag mit Jordy Makengo (22) verlängert. Das gaben die Breisgauer am Montag bekannt.,"https://derivates.kicker.de/image/upload/c_crop,x_0,y_27,w_2000,h_1125/w_1200,q_auto/v1/2023/10/02/db56f7ef-6beb-4f82-b6ee-e66308026558.gif",2023-10-02T13:05:00Z,,"Der SC Freiburg hat den Vertrag mit Jordy Makengo (22) verlängert. Das gaben die Breisgauer am Montag bekannt. 
 Der Europa-League-Teilnehmer hält an Verteidiger Jordy Makengo fest. Wie lange der ne… [+1893 chars]",,de,'SC Freiburg'
https://www.transfermarkt.de/streich-duell-mit-west-ham-bdquo-etwas-ganz-besonderes-ldquo-ndash-280-millionen-differenz-beim-kaderwert/view/news/428714,https://www.transfermarkt.de/streich-duell-mit-west-ham-bdquo-etwas-ganz-besonderes-ldquo-ndash-280-millionen-differenz-beim-kaderwert/view/news/428714,0,www.transfermarkt.de,Streich: Duell mit West Ham für SC Freiburg „etwas ganz Besonderes“,"Für Trainer Christian Streich ist das erste Europa-League-Heimspiel des SC Freiburg in dieser Saison gegen West Ham United „etwas ganz Besonderes“. Er freue sich „schon sehr, dass wir uns mal mit so e [...]",https://tmssl.akamaized.net/images/foto/big/christian-streich-sc-freiburg-2023-1685119314-107936.jpg?lm=1685119326,2023-10-04T17:10:14Z,,"Europa-Bilanz mit Freiburg positiv 
Für Trainer Christian Streich ist das erste Europa-League-Heimspiel des SC Freiburg in dieser Saison gegen West Ham United „etwas ganz Besonderes“. Er freue sich … [+2120 chars]",,de,'SC Freiburg'
https://www.n-tv.de/sport/fussball/Freiburgs-Torwart-leistet-sich-teuren-Aussetzer-article24444010.html,https://www.n-tv.de/sport/fussball/Freiburgs-Torwart-leistet-sich-teuren-Aussetzer-article24444010.html,0,www.n-tv.de,Chancenwucher beim Sportclub: Freiburgs Torwart leistet sich teuren Aussetzer,"In der ersten Halbzeit steht der SC Freiburg gar nicht richtig auf dem Platz und liegt in der Europa League gegen West Ham United verdient zurück. Nach der Pause dreht die Mannschaft mächtig auf, gleicht aus - und kassiert in der stärksten Phase den entscheid…",https://bilder1.n-tv.de/img/incoming/crop24444008/0451322682-cImg_16_9-w1200/6149f76ecc0f030492565684d13341bf.jpg,2023-10-05T18:46:09Z,,"In der ersten Halbzeit steht der SC Freiburg gar nicht richtig auf dem Platz und liegt in der Europa League gegen West Ham United verdient zurück. Nach der Pause dreht die Mannschaft mächtig auf, gle… [+2680 chars]",,de,'SC Freiburg'
https://www.zeit.de/sport/2023-10/sc-freiburg-west-ham-united-fussball-europa-league,https://www.zeit.de/sport/2023-10/sc-freiburg-west-ham-united-fussball-europa-league,0,www.zeit.de,Europa League: SC Freiburg verliert nach Torwartfehlern gegen West Ham United,"Der SC Freiburg unterliegt in der Europa League West Ham United, deren Fans zuhause bleiben mussten. Zwei Fehler von Freiburgs Torwart entscheiden das Spiel.",,2023-10-05T19:25:14Z,,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+821 chars]",,de,'SC Freiburg'
https://11freunde.de/artikel/tacheles-mit-ruhnert-newsletter/9266434,https://11freunde.de/artikel/tacheles-mit-ruhnert-newsletter/9266434,0,11freunde.de,Tacheles mit Ruhnert - 11FREUNDE am Morgen vom 6. Oktober 2023,"Schalke will Oliver Ruhnert zurückholen, der SC Freiburg verliert in Europa, die Mainzer wollen sich aus der Krise schießen: Die Themen des Tages – in unserem News­letter 11FREUNDE am Morgen.",https://11freunde.de/assets/images/_1200x630_crop_center-center_82_none/imago1014143960h_2023-10-06-031821_alse.jpg?mtime=1696562302,2023-10-06T06:00:00Z,,"Auf Schalke brennt mal wieder der Dach­stuhl. In Anbe­tracht der sport­li­chen Tal­fahrt hat sich inner­halb des Ver­eins offenbar eine Oppo­si­tion gebildet. Zum Ziel hat sie sich gemacht, eine auße… [+366 chars]",,de,'SC Freiburg'
https://www.nzz.ch/sport/sport-in-der-national-league-setzen-sich-freiburg-und-die-zsc-lions-ab-gc-findet-in-yverdon-zum-siegen-zurueck-ld.1566300,https://www.nzz.ch/sport/sport-in-der-national-league-setzen-sich-freiburg-und-die-zsc-lions-ab-gc-findet-in-yverdon-zum-siegen-zurueck-ld.1566300,0,www.nzz.ch,KURZMELDUNGEN - Sport: In der National League setzen sich Freiburg und die ZSC Lions ab +++ GC findet in Yverdon zum Siegen zurück,Die wichtigsten Sportmeldungen im Überblick.,"https://img.nzz.ch/2023/10/07/7056e92e-4ba7-44e9-84fe-2cfac6301db7.jpeg?width=1200&height=675&fit=bound&quality=75&auto=webp&crop=3315,1865,x0,y242&wmark=nzz",2023-10-07T20:30:32Z,,"Eishockey: In der National League setzen sich Freiburg und die ZSC Lions ab
Freiburg setzt sich auch gegen den SC Bern durch.
(sda) Der HC Fribourg-Gottéron und die ZSC Lions feierten am Samstag we… [+14903 chars]",,de,'SC Freiburg'
https://www.stern.de/news/parlamentswahl-in-luxemburg-begonnen-33892856.html,https://www.stern.de/news/parlamentswahl-in-luxemburg-begonnen-33892856.html,0,www.stern.de,Parlamentswahl in Luxemburg begonnen,"In Luxemburg hat am Sonntag die Parlamentswahl begonnen, bei der der langjährige Regierungschef Xavier Bettel um eine Wiederwahl fürchten muss. Seit 8.00 Uhr sind die Bewohner in dem Großherzogtum dazu aufgerufen, ihre Stimme abzugeben. Der liberale Premiermi…",https://image.stern.de/33892858/t/Qg/v1/w1440/r1.7778/-/08--xavier-bettel-bewirbt-sich-um-eine-weitere-amtszeit---f17cde42e179bab3.jpg,2023-10-08T07:49:45Z,,"In Luxemburg hat am Sonntag die Parlamentswahl begonnen, bei der der langjährige Regierungschef Xavier Bettel um eine Wiederwahl fürchten muss. Seit 8.00 Uhr sind die Bewohner in dem Großherzogtum da… [+1315 chars]",,de,'Xavier Bettel'
